mon	mon
âme	âme
,	,
Et	et
que	que
malicieuse	malicieux
elle	il
prît	prendre
du	de_le
plaisir	plaisir
À	à
rompre	rompre
les	le
effets	effet
de	de
mon	mon
nouveau	nouveau
désir	désir
,	,
Elle	il
savait	savoir
toujours	toujours
m'	je
arrêter	arrêter
auprès	auprès
d'	de
elle	il
À	à
tenir	tenir
des	un
propos	propos
d'	de
une	un
suite	suite
éternelle	éternel
.	.
L'	le
ardeur	ardeur
qui	qui
me	je
brûlait	brûler
de	de
parler	parler
à	à
Daphnis	Daphnis
Me	je
fournissait	fournir
en	en
vain	vain
des	un
détours	détour
infinis	infini
;	;
Elle	il
usait	user
de	de
ses	son
droits	droit
,	,
et	et
toute	tout
impérieuse	impérieux
,	,
D'	de
une	un
voix	voix
demi-gaie	demi-gai
et	et
demi-sérieuse	demi-sérieux
:	:
«	«
quand	quand
j'	je
ai	avoir
des	un
serviteurs	serviteur
,	,
c'	ce
est	être
pour	pour
m'	je
entretenir	entretenir
,	,
Disait	dire
-elle	il
;	;
autrement	autrement
,	,
je	je
les	il
sais	savoir
bien	bien
punir	punir
;	;
Leurs	leur
devoirs	devoir
près	près
de	de
moi	je
n'	ne
ont	avoir
rien	rien
qui	qui
les	il
excuse	excuser
.	.
»	»
Maintenant	maintenant
je	je
devine	deviner
à	à
peu	peu
près	près
une	un
ruse	ruse
Que	que
tout	tout
autre	autre
en	en
ta	ton
place	place
à	à
peine	peine
entreprendrait	entreprendre
.	.
écoute	écouter
,	,
et	et
tu	tu
verras	voir
si	si
je	je
suis	être
maladroit	maladroit
.	.
Tu	tu
sais	savoir
comme	comme
Florame	Florame
à	à
tous	tout
les	le
beaux	beau
visages	visage
Fait	faire
par	par
civilité	civilité
toujours	toujours
de	de
feints	feindre
hommages	hommage
,	,
Et	et
sans	sans
avoir	avoir
d'	de
amour	amour
offrant	offrir
partout	partout
des	un
voeux	vœu
,	,
Traite	traiter
de	de
peu	peu
d'	de
esprit	esprit
les	le
véritables	véritable
feux	feu
.	.
Un	un
jour	jour
qu'	que
il	il
se	se
vantait	vanter
de	de
cette	ce
humeur	humeur
étrange	étrange
,	,
À	à
qui	qui
chaque	chaque
objet	objet
plaît	plaire
,	,
et	et
que	que
pas	pas
un	un
ne	ne
range	ranger
,	,
Et	et
reprochait	reprocher
à	à
tous	tout
que	que
leur	leur
peu	peu
de	de
beauté	beauté
Lui	il
laissait	laisser
si	si
longtemps	longtemps
garder	garder
sa	son
liberté	liberté
:	:
«	«
Florame	Florame
,	,
dis	dire
-je	je
alors	alors
,	,
ton	ton
âme	âme
indifférente	indifférent
Ne	ne
tiendrait	tenir
que	que
fort	fort
peu	peu
contre	contre
mon	mon
Amarante	Amarante
.	.
»	»
«	«
Théante	Théante
,	,
me	je
dit	dire
-il	il
,	,
il	il
faudrait	falloir
l'	il
éprouver	éprouver
;	;
Mais	mais
l'	il
éprouvant	éprouver
peut-être	peut-être
on	on
te	tu
ferait	faire
rêver	rêver
:	:
Mon	mon
feu	feu
,	,
qui	qui
ne	ne
serait	être
que	que
pure	pur
courtoisie	courtoisie
,	,
La	il
remplirait	remplir
d'	de
amour	amour
,	,
et	et
toi	tu
de	de
jalousie	jalousie
.	.
»	»
Je	je
réplique	répliquer
,	,
il	il
repart	repartir
,	,
et	et
nous	nous
tombons	tomber
d'	de
accord	accord
Qu'	que
au	à_le
hasard	hasard
du	de_le
succès	succès
il	il
y	y
ferait	faire
effort	effort
.	.
Ainsi	ainsi
je	je
l'	il
introduis	introduire
;	;
et	et
par	par
ce	ce
tour	tour
d'	de
adresse	adresse
,	,
Qui	qui
me	je
fait	faire
pour	pour
un	un
temps	temps
lui	il
céder	céder
ma	mon
maîtresse	maître
,	,
Engageant	engager
Amarante	Amarante
et	et
Florame	Florame
au	à_le
discours	discours
,	,
J'	je
entretiens	entretenir
à	à
loisir	loisir
mes	mon
nouvelles	nouveau
amours	amour
.	.
Fut	être
-elle	il
sur	sur
ce	ce
point	point
ou	ou
fâcheuse	fâcheux
ou	ou
facile	facile
?	?
Plus	plus
que	que
je	je
n'	ne
espérais	espérer
je	je
l'	il
y	y
trouvai	trouver
docile	docile
.	.
Soit	soit
que	que
je	je
lui	il
donnasse	donner
une	un
fort	fort
douce	doux
loi	loi
,	,
Et	et
qu'	que
il	il
fût	être
à	à
ses	son
yeux	œil
plus	plus
aimable	aimable
que	que
moi	je
;	;
Soit	soit
qu'	que
elle	il
fît	faire
dessein	dessein
sur	sur
ce	ce
fameux	fameux
rebelle	rebelle
Qu'	que
une	un
simple	simple
gageure	gageure
attachait	attacher
auprès	auprès
d'	de
elle	il
,	,
Elle	il
perdit	perdre
pour	pour
moi	je
son	son
importunité	importunité
,	,
Et	et
n'	ne
en	en
demanda	demander
plus	plus
tant	tant
d'	de
assiduité	assiduité
.	.
La	le
douceur	douceur
d'	de
être	être
seule	seul
à	à
gouverner	gouverner
Florame	Florame
Ne	ne
souffrit	souffrir
plus	plus
chez	chez
elle	il
aucun	aucun
soin	soin
de	de
ma	mon
flamme	flamme
,	,
Et	et
ce	ce
qu'	que
elle	il
goûtait	goûter
avec	avec
lui	il
de	de
plaisirs	plaisir
Lui	il
fit	faire
abandonner	abandonner
mon	mon
âme	âme
à	à
mes	mon
désirs	désir
.	.
On	on
t'	tu
abuse	abuser
,	,
Théante	Théante
;	;
il	il
faut	falloir
que	que
je	je
te	tu
dise	dire
Que	que
Florame	Florame
est	être
atteint	atteindre
de	de
même	même
maladie	maladie
,	,
Qu'	que
il	il
roule	rouler
en	en
son	son
esprit	esprit
mêmes	même
desseins	dessein
que	que
toi	tu
,	,
Et	et
que	que
c'	ce
est	être
à	à
Daphnis	Daphnis
qu'	que
il	il
veut	vouloir
donner	donner
sa	son
foi	foi
.	.
À	à
servir	servir
Amarante	Amarante
il	il
met	mettre
beaucoup	beaucoup
d'	de
étude	étude
;	;
Mais	mais
ce	ce
n'	ne
est	être
qu'	que
un	un
prétexte	prétexte
à	à
faire	faire
une	un
habitude	habitude
:	:
Il	il
accoutume	accoutumer
ainsi	ainsi
ta	ton
Daphnis	Daphnis
à	à
le	il
voir	voir
,	,
Et	et
ménage	ménager
un	un
accès	accès
qu'	que
il	il
ne	ne
pouvait	pouvoir
avoir	avoir
.	.
Sa	son
richesse	richesse
l'	il
attire	attirer
,	,
et	et
sa	son
beauté	beauté
le	il
blesse	blesser
;	;
Elle	il
le	il
passe	passer
en	en
biens	bien
,	,
il	il
l'	il
égale	égaler
en	en
noblesse	noblesse
,	,
Et	et
cherche	chercher
ambitieux	ambitieux
,	,
par	par
sa	son
possession	possession
,	,
À	à
relever	relever
l'	le
éclat	éclat
de	de
son	son
extraction	extraction
.	.
Il	il
a	avoir
peu	peu
de	de
fortune	fortune
,	,
et	et
beaucoup	beaucoup
de	de
courage	courage
;	;
Et	et
hors	hors
cette	ce
espérance	espérance
,	,
il	il
hait	haïr
le	le
mariage	mariage
.	.
C'	ce
est	être
ce	ce
que	que
l'	le
autre	autre
jour	jour
en	en
secret	secret
il	il
m'	je
apprit	apprendre
;	;
Tu	tu
peux	pouvoir
,	,
sur	sur
cet	ce
avis	avis
,	,
lire	lire
dans	dans
son	son
esprit	esprit
.	.
Parmi	parmi
ses	son
hauts	haut
projets	projet
il	il
manque	manquer
de	de
prudence	prudence
,	,
Puisqu'	puisque
il	il
traite	traiter
avec	avec
toi	tu
de	de
telle	tel
confidence	confidence
.	.
Crois	croire
qu'	que
il	il
m'	je
éprouvera	éprouver
fidèle	fidèle
au	à_le
dernier	dernier
point	point
,	,
Lorsque	lorsque
ton	ton
intérêt	intérêt
ne	ne
s'	se
y	y
mêlera	mêler
point	point
.	.
Je	je
dois	devoir
l'	il
attendre	attendre
ici	ici
.	.
Quitte	quitter
-moi	je
,	,
je	je
te	tu
prie	prier
,	,
De	de
peur	peur
qu'	que
il	il
n'	ne
ait	avoir
soupçon	soupçon
de	de
ta	ton
supercherie	supercherie
.	.
Adieu	adieu
.	.
Je	je
suis	être
à	à
toi	tu
.	.
Par	par
quel	quel
malheur	malheur
fatal	fatal
Ai	avoir
-je	je
donné	donner
moi	je
-même	même
entrée	entrée
à	à
mon	mon
rival	rival
?	?
De	de
quelque	quelque
trait	trait
rusé	ruser
que	que
mon	mon
esprit	esprit
se	se
vante	vanter
,	,
Je	je
me	je
trompe	tromper
moi	je
-même	même
en	en
trompant	tromper
Amarante	Amarante
,	,
Et	et
choisis	choisir
un	un
ami	ami
qui	qui
ne	ne
veut	vouloir
que	que
m'	je
ôter	ôter
Ce	ce
que	que
par	par
lui	il
je	je
tâche	tâcher
à	à
me	je
faciliter	faciliter
.	.
Qu'	que
importe	importer
toutefois	toutefois
qu'	que
il	il
brûle	brûler
et	et
qu'	que
il	il
soupire	soupirer
?	?
Je	je
sais	savoir
trop	trop
comme	comme
il	il
faut	falloir
l'	il
empêcher	empêcher
d'	de
en	en
rien	rien
dire	dire
.	.
Amarante	Amarante
l'	il
arrête	arrêter
,	,
et	et
j'	je
arrête	arrêter
Daphnis	Daphnis
:	:
Ainsi	ainsi
tous	tout
entretiens	entretien
d'	de
entre	entre
eux	il
deux	deux
sont	être
bannis	bannir
;	;
Et	et
tant	tant
d'	de
heur	heur
se	se
rencontre	rencontrer
en	en
ma	mon
sage	sage
conduite	conduite
,	,
Qu'	que
au	à_le
langage	langage
des	de_le
yeux	œil
son	son
amour	amour
est	être
réduite	réduire
.	.
Mais	mais
n'	ne
est	être
-ce	ce
pas	pas
assez	assez
pour	pour
se	se
communiquer	communiquer
?	?
Que	que
faut	falloir
-il	il
aux	à_le
amants	amant
de	de
plus	plus
pour	pour
s'	se
expliquer	expliquer
?	?
Même	même
ceux	celui
de	de
Daphnis	Daphnis
à	à
tous	tout
coups	coup
lui	il
répondent	répondre
:	:
L'	le
un	un
dans	dans
l'	le
autre	autre
à	à
tous	tout
coups	coup
leurs	leur
regards	regard
se	se
confondent	confondre
,	,
Et	et
d'	de
un	un
commun	commun
aveu	aveu
ces	ce
muets	muet
truchements	truchement
Ne	ne
se	se
disent	dire
que	que
trop	trop
leurs	leur
amoureux	amoureux
tourments	tourment
.	.
Quelles	quel
vaines	vain
frayeurs	frayeur
troublent	troubler
ma	mon
fantaisie	fantaisie
!	!
Que	que
l'	le
amour	amour
aisément	aisément
penche	pencher
à	à
la	le
jalousie	jalousie
!	!
Qu'	que
on	on
croit	croire
tôt	tôt
ce	ce
qu'	que
on	on
craint	craindre
en	en
ces	ce
perplexités	perplexité
Où	où
les	le
moindres	moindre
soupçons	soupçon
passent	passer
pour	pour
vérités	vérité
!	!
Daphnis	Daphnis
est	être
toute	tout
aimable	aimable
;	;
et	et
si	si
Florame	Florame
l'	il
aime	aimer
,	,
Dois	devoir
-je	je
m'	je
imaginer	imaginer
qu'	que
il	il
soit	être
aimé	aimer
de	de
même	même
?	?
Florame	Florame
avec	avec
raison	raison
adore	adorer
tant	tant
d'	de
appas	appât
,	,
Et	et
Daphnis	Daphnis
sans	sans
raison	raison
s'	se
abaisserait	abaisser
trop	trop
bas	bas
.	.
Ce	ce
feu	feu
,	,
si	si
juste	juste
en	en
l'	le
un	un
,	,
en	en
l'	le
autre	autre
inexcusable	inexcusable
,	,
Rendrait	rendre
l'	le
un	un
glorieux	glorieux
,	,
et	et
l'	le
autre	autre
méprisable	méprisable
.	.
Simple	simple
!	!
L'	le
amour	amour
peut	pouvoir
-il	il
écouter	écouter
la	le
raison	raison
?	?
Et	et
même	même
ces	ce
raisons	raison
sont	être
-elles	il
de	de
saison	saison
?	?
Si	si
Daphnis	Daphnis
doit	devoir
rougir	rougir
en	en
brûlant	brûler
pour	pour
Florame	Florame
,	,
Qui	qui
l'	il
en	en
affranchirait	affranchir
en	en
secondant	seconder
ma	mon
flamme	flamme
?	?
Étant	être
tous	tout
deux	deux
égaux	égal
,	,
il	il
faut	falloir
bien	bien
que	que
nos	notre
feux	feu
Lui	il
fassent	faire
même	même
honte	honte
,	,
ou	ou
même	même
honneur	honneur
tous	tout
deux	deux
:	:
Ou	ou
tous	tout
deux	deux
nous	nous
formons	former
un	un
dessein	dessein
téméraire	téméraire
,	,
Ou	ou
nous	nous
avons	avoir
tous	tout
deux	deux
même	même
droit	droit
de	de
lui	il
plaire	plaire
.	.
Si	si
l'	le
espoir	espoir
m'	je
est	être
permis	permettre
,	,
il	il
y	y
peut	pouvoir
aspirer	aspirer
;	;
Et	et
s'	si
il	il
prétend	prétendre
trop	trop
haut	haut
,	,
je	je
dois	devoir
désespérer	désespérer
.	.
Mais	mais
le	il
voici	voici
venir	venir
.	.
Tu	tu
me	je
fais	faire
bien	bien
attendre	attendre
.	.
Encore	encore
est	être
-ce	ce
à	à
regret	regret
qu'	que
ici	ici
je	je
viens	venir
me	je
rendre	rendre
,	,
Et	et
comme	comme
un	un
criminel	criminel
qu'	que
on	on
traîne	traîner
à	à
sa	son
prison	prison
.	.
Tu	tu
ne	ne
fais	faire
qu'	que
en	en
raillant	railler
cette	ce
comparaison	comparaison
.	.
Elle	il
n'	ne
est	être
que	que
trop	trop
vraie	vrai
.	.
Et	et
ton	ton
indifférence	indifférence
?	?
La	il
conserver	conserver
encor	encore
!	!
Le	le
moyen	moyen
?	?
L'	le
apparence	apparence
?	?
Je	je
m'	je
étais	être
plu	plaire
toujours	toujours
d'	de
aimer	aimer
en	en
mille	mille
lieux	lieu
:	:
Voyant	voir
une	un
beauté	beauté
,	,
mon	mon
coeur	cœur
suivait	suivre
mes	mon
yeux	œil
;	;
Mais	mais
de	de
quelques	quelque
attraits	attrait
que	que
le	le
ciel	ciel
l'	il
eût	avoir
pourvue	pourvoir
,	,
J'	je
en	en
perdais	perdre
la	le
mémoire	mémoire
aussitôt	aussitôt
que	que
la	le
vue	vue
;	;
Et	et
bien	bien
que	que
mes	mon
discours	discours
lui	il
donnassent	donner
ma	mon
foi	foi
,	,
De	de
retour	retour
au	à_le
logis	logis
,	,
je	je
me	je
trouvais	trouver
à	à
moi	je
.	.
Cette	ce
façon	façon
d'	de
aimer	aimer
me	je
semblait	sembler
fort	fort
commode	commode
,	,
Et	et
maintenant	maintenant
encore	encore
je	je
vivrais	vivre
à	à
ma	mon
mode	mode
;	;
Mais	mais
l'	le
objet	objet
d'	de
Amarante	Amarante
est	être
trop	trop
embarrassant	embarrasser
:	:
Ce	ce
n'	ne
est	être
point	point
un	un
visage	visage
à	à
ne	ne
voir	voir
qu'	que
en	en
passant	passer
;	;
Un	un
je	je
ne	ne
sais	savoir
quel	quel
charme	charme
auprès	auprès
d'	de
elle	il
m'	je
attache	attacher
;	;
Je	je
ne	ne
la	il
puis	pouvoir
quitter	quitter
que	que
le	le
jour	jour
ne	ne
se	se
cache	cacher
;	;
Même	même
alors	alors
,	,
malgré	malgré
moi	je
,	,
son	son
image	image
me	je
suit	suivre
,	,
Et	et
me	je
vient	venir
,	,
au	à_le
lieu	lieu
d'	de
elle	il
,	,
entretenir	entretenir
la	le
nuit	nuit
.	.
Le	le
sommeil	sommeil
n'	ne
oserait	oser
me	je
peindre	peindre
une	un
autre	autre
idée	idée
;	;
J'	je
en	en
ai	avoir
l'	le
esprit	esprit
rempli	remplir
,	,
j'	je
en	en
ai	avoir
l'	le
âme	âme
obsédée	obséder
.	.
Théante	Théante
,	,
ou	ou
permets	permettre
-moi	je
de	de
n'	ne
en	en
plus	plus
approcher	approcher
,	,
Ou	ou
songe	songer
que	que
mon	mon
coeur	cœur
n'	ne
est	être
pas	pas
fait	faire
d'	de
un	un
rocher	rocher
;	;
Tant	tant
de	de
charmes	charme
enfin	enfin
me	je
rendraient	rendre
infidèle	infidèle
.	.
Deviens	devenir
-le	il
si	si
tu	tu
veux	vouloir
,	,
je	je
suis	être
assuré	assurer
d'	de
elle	il
;	;
Et	et
quand	quand
il	il
te	tu
faudra	falloir
tout	tout
de	de
bon	bon
l'	il
adorer	adorer
,	,
Je	je
prendrai	prendre
du	de_le
plaisir	plaisir
à	à
te	tu
voir	voir
soupirer	soupirer
,	,
Tandis	tandis
que	que
pour	pour
tout	tout
fruit	fruit
tu	tu
porteras	porter
la	le
peine	peine
D'	de
avoir	avoir
tant	tant
persisté	persister
dans	dans
une	un
humeur	humeur
si	si
vaine	vain
.	.
Quand	quand
tu	tu
ne	ne
pourras	pouvoir
plus	plus
te	tu
priver	priver
de	de
la	il
voir	voir
,	,
C'	ce
est	être
alors	alors
que	que
je	je
veux	vouloir
t'	tu
en	en
ôter	ôter
le	le
pouvoir	pouvoir
;	;
Et	et
j'	je
attends	attendre
de	de
pied	pied
ferme	ferme
à	à
reprendre	reprendre
ma	mon
place	place
,	,
Qu'	que
il	il
ne	ne
soit	être
plus	plus
en	en
toi	tu
de	de
retrouver	retrouver
ta	ton
glace	glace
.	.
Tu	tu
te	tu
défends	défendre
encore	encore
,	,
et	et
n'	ne
en	en
tiens	tenir
qu'	que
à	à
demi	demi
.	.
Cruel	cruel
,	,
est	être
-ce	ce
là	là
donc	donc
me	je
traiter	traiter
en	en
ami	ami
?	?
Garde	garder
,	,
pour	pour
châtiment	châtiment
de	de
cet	ce
injuste	injuste
outrage	outrage
,	,
Qu'	que
Amarante	Amarante
pour	pour
toi	tu
ne	ne
change	changer
de	de
courage	courage
,	,
Et	et
se	se
rendant	rendre
sensible	sensible
à	à
l'	le
ardeur	ardeur
de	de
mes	mon
voeux	vœu
...	…
À	à
cela	cela
près	près
,	,
poursuis	poursuivre
;	;
gagne	gagner
-la	il
,	,
si	si
tu	tu
peux	pouvoir
:	:
Je	je
ne	ne
m'	je
en	en
prendrai	prendre
lors	lors
qu'	que
à	à
ma	mon
seule	seul
imprudence	imprudence
;	;
Et	et
demeurant	demeurer
ensemble	ensemble
en	en
bonne	bon
intelligence	intelligence
,	,
En	en
dépit	dépit
du	de_le
malheur	malheur
que	que
j'	je
aurai	avoir
mérité	mériter
,	,
J'	je
aimerai	aimer
le	le
rival	rival
qui	qui
m'	je
aura	avoir
supplanté	supplanter
.	.
Ami	ami
,	,
qu'	que
il	il
vaut	valoir
bien	bien
mieux	mieux
ne	ne
tomber	tomber
point	point
en	en
peine	peine
De	de
faire	faire
à	à
tes	ton
dépens	dépens
cette	ce
épreuve	épreuve
incertaine	incertain
!	!
Je	je
me	je
confesse	confesser
pris	prendre
,	,
je	je
quitte	quitter
,	,
j'	je
ai	avoir
perdu	perdre
:	:
Qui	qui
veux	vouloir
-tu	tu
plus	plus
de	de
moi	je
?	?
Reprends	reprendre
ce	ce
qui	qui
t'	tu
est	être
dû	devoir
.	.
Séparer	séparer
plus	plus
longtemps	longtemps
une	un
amour	amour
si	si
parfaite	parfait
!	!
Continuer	continuer
encore	encore
la	le
faute	faute
que	que
j'	je
ai	avoir
faite	faire
!	!
Elle	il
n'	ne
est	être
que	que
trop	trop
grande	grand
,	,
et	et
pour	pour
la	il
réparer	réparer
,	,
J'	je
empêcherai	empêcher
Daphnis	Daphnis
de	de
vous	vous
plus	plus
séparer	séparer
.	.
Pour	pour
peu	peu
qu'	que
à	à
mes	mon
discours	discours
je	je
la	il
trouve	trouver
accessible	accessible
,	,
Vous	vous
jouirez	jouir
vous	vous
deux	deux
d'	de
un	un
entretien	entretien
paisible	paisible
;	;
Je	je
saurai	savoir
l'	il
amuser	amuser
,	,
et	et
vos	votre
feux	feu
redoublés	redoubler
Par	par
son	son
fâcheux	fâcheux
abord	abord
ne	ne
seront	être
plus	plus
troublés	troubler
.	.
Ce	ce
seroit	être
prendre	prendre
un	un
soin	soin
qui	qui
n'	ne
est	être
pas	pas
nécessaire	nécessaire
:	:
Daphnis	Daphnis
sait	savoir
d'	de
elle	il
-même	même
assez	assez
bien	bien
se	se
distraire	distraire
,	,
Et	et
jamais	jamais
son	son
abord	abord
ne	ne
trouble	troubler
nos	notre
plaisirs	plaisir
,	,
Tant	tant
elle	il
est	être
complaisante	complaire
à	à
nos	notre
chastes	chaste
désirs	désir
.	.
Déploie	déployer
,	,
il	il
en	en
est	être
temps	temps
,	,
tes	ton
meilleurs	meilleur
artifices	artifice
(	(
Sans	sans
mettre	mettre
toutefois	toutefois
en	en
oubli	oubli
mes	mon
services	service
)	)
:	:
Je	je
t'	tu
amène	amener
un	un
captif	captif
qui	qui
te	tu
veut	vouloir
échapper	échapper
.	.
J'	je
en	en
ai	avoir
vu	voir
d'	de
échappés	échapper
que	que
j'	je
ai	avoir
su	savoir
rattraper	rattraper
.	.
Vois	voir
qu'	que
en	en
sa	son
liberté	liberté
ta	ton
gloire	gloire
se	se
hasarde	hasarder
.	.
Allez	aller
,	,
laissez	laisser
-le	il
-moi	je
,	,
j'	je
en	en
ferai	faire
bonne	bon
garde	garde
.	.
Daphnis	Daphnis
est	être
au	à_le
jardin	jardin
.	.
Sans	sans
plus	plus
vous	vous
désunir	désunir
,	,
Souffre	souffrir
qu'	que
au	à_le
lieu	lieu
de	de
toi	tu
je	je
l'	il
aille	aller
entretenir	entretenir
.	.
Laissez	laisser
,	,
mon	mon
cavalier	cavalier
,	,
laissez	laisser
aller	aller
Théante	Théante
:	:
Il	il
porte	porter
assez	assez
au	à_le
coeur	cœur
le	le
portrait	portrait
d'	de
Amarante	Amarante
;	;
Je	je
n'	ne
appréhende	appréhender
point	point
qu'	que
on	on
l'	il
en	en
puisse	pouvoir
effacer	effacer
.	.
C'	ce
est	être
au	à_le
vôtre	vôtre
à	à
Après	après
tant	tant
de	de
malheurs	malheur
,	,
enfin	enfin
le	le
ciel	ciel
propice	propice
S'	se
est	être
résolu	résoudre
,	,
ma	mon
fille	fille
,	,
à	à
nous	nous
faire	faire
justice	justice
:	:
Notre	notre
Aragon	Aragon
,	,
pour	pour
nous	nous
presque	presque
tout	tout
révolté	révolter
,	,
Enlève	enlever
à	à
nos	notre
tyrans	tyran
ce	ce
qu'	que
ils	il
nous	nous
ont	avoir
ôté	ôter
,	,
Brise	briser
les	le
fers	fer
honteux	honteux
de	de
leurs	leur
injustes	injuste
chaînes	chaîne
,	,
Se	se
remet	remettre
sous	sous
nos	notre
lois	loi
,	,
et	et
reconnaît	reconnaître
ses	son
reines	reine
;	;
Et	et
par	par
ses	son
députés	député
,	,
qu'	que
aujourd'hui	aujourd'hui
l'	le
on	on
attend	attendre
,	,
Rend	rendre
d'	de
un	un
si	si
long	long
exil	exil
le	le
retour	retour
éclatant	éclater
.	.
Comme	comme
nous	nous
,	,
la	le
Castille	Castille
attend	attendre
cette	ce
journée	journée
Qui	qui
lui	il
doit	devoir
de	de
sa	son
reine	reine
assurer	assurer
l'	le
hyménée	hyménée
:	:
Nous	nous
l'	il
allons	aller
voir	voir
ici	ici
faire	faire
choix	choix
d'	de
un	un
époux	époux
.	.
Que	que
ne	ne
puis	pouvoir
-je	je
,	,
ma	mon
fille	fille
,	,
en	en
dire	dire
autant	autant
de	de
vous	vous
!	!
Nous	nous
allons	aller
en	en
des	un
lieux	lieu
sur	sur
qui	qui
vingt	vingt
ans	an
d'	de
absence	absence
Nous	nous
laissent	laisser
une	un
faible	faible
et	et
douteuse	douteux
puissance	puissance
:	:
Le	le
trouble	trouble
règne	régner
encore	encore
où	où
vous	vous
devez	devoir
régner	régner
;	;
Le	le
peuple	peuple
vous	vous
rappelle	rappeler
,	,
et	et
peut	pouvoir
vous	vous
dédaigner	dédaigner
,	,
Si	si
vous	vous
ne	ne
lui	il
portez	porter
,	,
au	à_le
retour	retour
de	de
Castille	Castille
,	,
Que	que
l'	le
avis	avis
d'	de
une	un
mère	mère
et	et
le	le
nom	nom
d'	de
une	un
fille	fille
.	.
D'	de
un	un
mari	mari
valeureux	valeureux
les	le
ordres	ordre
et	et
le	le
bras	bras
Sauraient	savoir
bien	bien
mieux	mieux
que	que
nous	nous
assurer	assurer
vos	votre
états	état
,	,
Et	et
par	par
des	un
actions	action
nobles	noble
,	,
grandes	grand
et	et
belles	beau
,	,
Dissiper	dissiper
les	le
mutins	mutin
,	,
et	et
dompter	dompter
les	le
rebelles	rebelle
.	.
Vous	vous
ne	ne
pouvez	pouvoir
manquer	manquer
d'	de
amants	amant
dignes	digne
de	de
vous	vous
;	;
On	on
aime	aimer
votre	votre
sceptre	sceptre
,	,
on	on
vous	vous
aime	aimer
;	;
et	et
sur	sur
tous	tout
,	,
Du	de_le
comte	comte
Don	Don
Alvar	Alvare
la	le
vertu	vertu
non	non
commune	commun
Vous	vous
aima	aimer
dans	dans
l'	le
exil	exil
et	et
durant	durer
l'	le
infortune	infortune
.	.
Qui	qui
vous	vous
aima	aimer
sans	sans
sceptre	sceptre
et	et
se	se
fit	faire
votre	votre
appui	appui
,	,
Quand	quand
vous	vous
le	il
recouvrez	recouvrir
,	,
est	être
bien	bien
digne	digne
de	de
lui	il
.	.
Ce	ce
comte	comte
est	être
généreux	généreux
,	,
et	et
me	je
l'	il
a	avoir
fait	faire
paraître	paraître
;	;
Aussi	aussi
le	le
ciel	ciel
pour	pour
moi	je
l'	il
a	avoir
voulu	vouloir
reconnaître	reconnaître
,	,
Puisque	puisque
les	le
Castillans	Castillan
l'	il
ont	avoir
mis	mettre
entre	entre
les	le
trois	trois
Dont	dont
à	à
leur	leur
grande	grand
reine	reine
ils	il
demandent	demander
le	le
choix	choix
;	;
Et	et
comme	comme
ses	son
rivaux	rival
lui	il
cèdent	céder
en	en
mérite	mérite
,	,
Un	un
espoir	espoir
à	à
présent	présent
plus	plus
doux	doux
le	il
sollicite	solliciter
;	;
Il	il
régnera	régner
sans	sans
nous	nous
.	.
Mais	mais
,	,
madame	madame
,	,
après	après
tout	tout
,	,
Savez	savoir
-vous	vous
à	à
quel	quel
